Problem,Algorithm,GenNo,PopSize,Median-HV,IQR-HV,Median-spreads,IQR-spreads,Median-PFS,IQR-PFS
 POM3D, NSGAIISC-10000,2,100,1274427.24,18781.18615,0.689753598,0.084819267,100,0
 xomo_flight, NSGAII-normal,2,100,138451775.3,3313808.154,0.62366268,0.078557031,100,0
 xomo_flight, NSGAIISC-8192,2,100,137814415.1,2384457.168,0.616652232,0.0295869,100,0
 xomo_flight, SPEA2SC-512,2,100,137638091,3403817.224,0.619609807,0.042986906,100,0
 xomo_flight, NSGAIISC-4096,2,100,137649625.9,2550201.986,0.629903553,0.054479713,100,0
 xomo_flight, SPEA2SC-100,2,100,138498654.7,3229058.999,0.6009172,0.056894471,100,0
 xomo_flight, NSGAIISC-1024,2,100,137638125.1,2973733.682,0.59792124,0.058920614,100,0
 xomo_flight, NSGAIISC-100,2,100,137918535.8,3081315.12,0.613223032,0.047570849,100,0
 xomo_flight, NSGAIISC-512,2,100,136995729.9,2427397.467,0.623868732,0.061818884,100,0
 xomo_flight, SPEA2SC-1024,2,100,138861679.7,3872601.743,0.608206667,0.024434045,100,0
 xomo_flight, NSGAIISC-2048,2,100,137444652.1,1129151.48,0.600064539,0.051344886,100,0
 xomo_flight, SPEA2-normal,2,100,137367327.3,1886948.331,0.610620054,0.037484383,100,0
 xomo_flight, SPEA2SC-8192,2,100,136941692.7,2817230.511,0.620608428,0.04983668,100,0
 xomo_flight, SPEA2SC-4096,2,100,138297821,2725635.206,0.620231972,0.044202852,100,0
 xomo_flight, SPEA2SC-2048,2,100,136608545.1,3167192.279,0.616772508,0.034398575,100,0
 xomo_flight, SPEA2SC-10000,2,100,139815394.7,2906413.216,0.614643488,0.044880238,100,0
 xomo_flight, NSGAIISC-10000,2,100,138961841.4,2710208.175,0.644200665,0.046980681,100,0
 xomo_all, NSGAII-normal,2,100,138526315.5,2325068.213,0.641420963,0.065925635,100,0
 xomo_all, NSGAIISC-8192,2,100,138691921.4,4298547.946,0.632227032,0.035699948,100,0
 xomo_all, SPEA2SC-512,2,100,139900109.8,2509119.596,0.638031675,0.056381847,100,0
 xomo_all, NSGAIISC-4096,2,100,138631201.9,1797501.709,0.627148067,0.056523517,100,0
 xomo_all, SPEA2SC-100,2,100,139721208.2,3367724.856,0.605730921,0.079574496,100,0
 xomo_all, NSGAIISC-1024,2,100,138967670.7,2438560.887,0.631363808,0.053219159,100,0
 xomo_all, NSGAIISC-100,2,100,138278655,2580128.063,0.623148291,0.041118759,100,0
 xomo_all, NSGAIISC-512,2,100,138379291.7,3596809.139,0.623266358,0.04126373,100,0
 xomo_all, SPEA2SC-1024,2,100,138983758.1,1886084.842,0.614366635,0.047861102,100,0
 xomo_all, NSGAIISC-2048,2,100,137692928,2110877.617,0.644612151,0.059752005,100,0
 xomo_all, SPEA2-normal,2,100,139074752.6,1632896.268,0.61071111,0.089010088,100,0
 xomo_all, SPEA2SC-8192,2,100,138827030.5,1660095.704,0.61740531,0.050524074,100,0
 xomo_all, SPEA2SC-4096,2,100,139044404.6,2697937.928,0.593834976,0.078023992,100,0
 xomo_all, SPEA2SC-2048,2,100,139197070,1465724.914,0.623194774,0.053894865,100,0
 xomo_all, SPEA2SC-10000,2,100,139545431,3974357.265,0.617534291,0.046617562,100,0
 xomo_all, NSGAIISC-10000,2,100,138433084.4,1884009.729,0.626072046,0.063819576,100,0
 xomo_ground, NSGAII-normal,2,100,139269465.1,3497710.518,0.620234814,0.05758801,100,0
 xomo_ground, NSGAIISC-8192,2,100,137068168.9,3158866.389,0.623708204,0.054501917,100,0
 xomo_ground, SPEA2SC-512,2,100,137275220.9,3554746.414,0.615954673,0.049389887,100,0
 xomo_ground, NSGAIISC-4096,2,100,138558205.5,2877274.856,0.623304093,0.052304995,100,0
 xomo_ground, SPEA2SC-100,2,100,137595346.5,3572868.942,0.613908762,0.040882176,100,0
 xomo_ground, NSGAIISC-1024,2,100,137251087.3,1591361.892,0.636763191,0.067336185,100,0
 xomo_ground, NSGAIISC-100,2,100,137879068.6,2877259.704,0.666217105,0.069600969,100,0
 xomo_ground, NSGAIISC-512,2,100,138436468.2,2487421.136,0.614326369,0.048292446,100,0
 xomo_ground, SPEA2SC-1024,2,100,138546603.1,4332538.997,0.600318119,0.037132426,100,0
 xomo_ground, NSGAIISC-2048,2,100,138937123.3,4566094.883,0.634577743,0.061049775,100,0
 xomo_ground, SPEA2-normal,2,100,139507761.5,3358193.938,0.632341961,0.03492224,100,0
 xomo_ground, SPEA2SC-8192,2,100,138461589.5,2672353.032,0.61547888,0.045325155,100,0
 xomo_ground, SPEA2SC-4096,2,100,137941699.9,3102779.209,0.602595447,0.026596517,100,0
 xomo_ground, SPEA2SC-2048,2,100,137443542.8,3005450.982,0.618566542,0.036701075,100,0
 xomo_ground, SPEA2SC-10000,2,100,137564344.8,3032598.232,0.618678019,0.038692704,100,0
 xomo_ground, NSGAIISC-10000,2,100,137279572.7,3120475.968,0.638723789,0.0768637,100,0
 xomo_osp, NSGAII-normal,2,100,138413143,3179257.846,0.634695762,0.060975691,100,0
 xomo_osp, NSGAIISC-8192,2,100,138358228.9,2206844.393,0.636784357,0.065236049,100,0
 xomo_osp, SPEA2SC-512,2,100,138939685.9,2323515.617,0.625023812,0.042373664,100,0
 xomo_osp, NSGAIISC-4096,2,100,139050682.7,3188723.615,0.628420654,0.029488427,100,0
 xomo_osp, SPEA2SC-100,2,100,137789506.8,2737350.432,0.619055291,0.039885043,100,0
 xomo_osp, NSGAIISC-1024,2,100,138884982.1,2628150.288,0.651219812,0.075648768,100,0
 xomo_osp, NSGAIISC-100,2,100,137310064.8,2814830.62,0.632996227,0.056122721,100,0
 xomo_osp, NSGAIISC-512,2,100,137365150,1903699.46,0.632839078,0.067122972,100,0
 xomo_osp, SPEA2SC-1024,2,100,137904273.7,3210507.117,0.621695637,0.030796279,100,0
 xomo_osp, NSGAIISC-2048,2,100,138163333.4,3409532.842,0.608888326,0.043980182,100,0
 xomo_osp, SPEA2-normal,2,100,139046177.6,2405692.304,0.627767902,0.045142004,100,0
 xomo_osp, SPEA2SC-8192,2,100,139862149.4,1421621.163,0.623792341,0.060055828,100,0
 xomo_osp, SPEA2SC-4096,2,100,139718207.3,3470547.564,0.627923689,0.03904664,100,0
 xomo_osp, SPEA2SC-2048,2,100,137868087,4395944.304,0.618508997,0.060334535,100,0
 xomo_osp, SPEA2SC-10000,2,100,139322535.8,2999172.477,0.629499067,0.055735092,100,0
 xomo_osp, NSGAIISC-10000,2,100,138487738.8,2222459.28,0.653525934,0.031412732,100,0
 xomoo2, NSGAII-normal,2,100,137533541.2,2511194.075,0.639755001,0.074181728,100,0
 xomoo2, NSGAIISC-8192,2,100,137044729.1,3221271.569,0.627640252,0.035452914,100,0
 xomoo2, SPEA2SC-512,2,100,136666807.7,1677029.195,0.613957802,0.057648582,100,0
 xomoo2, NSGAIISC-4096,2,100,135985108.1,4912386.691,0.635988815,0.058231924,100,0
 xomoo2, SPEA2SC-100,2,100,137184477.1,2397282.551,0.611642953,0.060167241,100,0
 xomoo2, NSGAIISC-1024,2,100,137092283.1,4352684.846,0.639899489,0.040789548,100,0
 xomoo2, NSGAIISC-100,2,100,137741299.7,3417737.968,0.646039018,0.034813348,100,0
 xomoo2, NSGAIISC-512,2,100,136987095.3,3323221.188,0.635792849,0.051359642,100,0
 xomoo2, SPEA2SC-1024,2,100,137365552.1,3039551.024,0.609231991,0.076214813,100,0
 xomoo2, NSGAIISC-2048,2,100,137357418.3,3561425.284,0.629953838,0.070943654,100,0
 xomoo2, SPEA2-normal,2,100,137103575.7,2789209.27,0.617181019,0.045253114,100,0
 xomoo2, SPEA2SC-8192,2,100,137481369,3723924.67,0.622297718,0.031167689,100,0
 xomoo2, SPEA2SC-4096,2,100,138127309.1,2396271.46,0.629471219,0.042008034,100,0
 xomoo2, SPEA2SC-2048,2,100,137669338,3148398.82,0.597915115,0.038340466,100,0
 xomoo2, SPEA2SC-10000,2,100,137422762.2,2053640.503,0.597869496,0.024381446,100,0
 xomoo2, NSGAIISC-10000,2,100,138397961.1,3611415.798,0.637563287,0.025482351,100,0
 MONRP_50_4_5_0_90, NSGAII-normal,2,100,352456.1366,12150.38135,0.736435087,0.099531156,100,0
 MONRP_50_4_5_0_90, NSGAIISC-8192,2,100,431368.6533,18216.9061,0.724075884,0.085983488,100,0
 MONRP_50_4_5_0_90, SPEA2SC-512,2,100,453702.6131,18943.18745,0.643136164,0.062232406,100,0
 MONRP_50_4_5_0_90, NSGAIISC-4096,2,100,129105.2596,6442.465725,0.700362288,0.074981504,100,0
 MONRP_50_4_5_0_90, SPEA2SC-100,2,100,192262.9533,8820.285075,0.674334087,0.050880819,100,0
 MONRP_50_4_5_0_90, NSGAIISC-1024,2,100,383746.878,17204.5973,0.723983289,0.063492687,100,0
 MONRP_50_4_5_0_90, NSGAIISC-100,2,100,194170.7817,8291.960575,0.714210451,0.100647692,100,0
 MONRP_50_4_5_0_90, NSGAIISC-512,2,100,462815.8386,19077.10005,0.719207019,0.064606313,100,0
 MONRP_50_4_5_0_90, SPEA2SC-1024,2,100,381247.2834,11066.40935,0.658229599,0.042862854,100,0
 MONRP_50_4_5_0_90, NSGAIISC-2048,2,100,266876.9349,12363.2335,0.749480527,0.071436539,100,0
 MONRP_50_4_5_0_90, SPEA2-normal,2,100,364018.6431,12536.86848,0.676189176,0.063730177,100,0
 MONRP_50_4_5_0_90, SPEA2SC-8192,2,100,436026.2282,12236.27268,0.649374865,0.053716028,100,0
 MONRP_50_4_5_0_90, SPEA2SC-4096,2,100,127161.3654,5740.35355,0.627028462,0.065727734,100,0
 MONRP_50_4_5_0_90, SPEA2SC-2048,2,100,268495.7323,10794.67965,0.690198061,0.061802373,100,0
 MONRP_50_4_5_0_90, SPEA2SC-10000,2,100,382366.2569,14312.65645,0.656604887,0.091646483,100,0
 MONRP_50_4_5_0_90, NSGAIISC-10000,2,100,377972.5896,15546.22565,0.746549095,0.067200932,100,0
 MONRP_50_4_5_0_110, NSGAII-normal,2,100,455682.4042,11070.21078,0.654401677,0.060310341,100,0
 MONRP_50_4_5_0_110, NSGAIISC-8192,2,100,473462.2293,18449.36695,0.713583608,0.092942094,100,0
 MONRP_50_4_5_0_110, SPEA2SC-512,2,100,400270.36,8541.3594,0.64782429,0.040656122,100,0
 MONRP_50_4_5_0_110, NSGAIISC-4096,2,100,130143.3766,5155.831875,0.714695434,0.109138183,100,0
 MONRP_50_4_5_0_110, SPEA2SC-100,2,100,333588.9024,16415.0826,0.641863279,0.060169615,100,0
 MONRP_50_4_5_0_110, NSGAIISC-1024,2,100,402321.5611,6370.640575,0.658374317,0.099806374,100,0
 MONRP_50_4_5_0_110, NSGAIISC-100,2,100,331850.3512,13746.63615,0.699385039,0.098231795,100,0
 MONRP_50_4_5_0_110, NSGAIISC-512,2,100,395568.8578,11874.76825,0.700041711,0.081449442,100,0
 MONRP_50_4_5_0_110, SPEA2SC-1024,2,100,395850.6441,20216.76125,0.612562554,0.043757924,100,0
 MONRP_50_4_5_0_110, NSGAIISC-2048,2,100,372657.5254,19071.3,0.672123677,0.093546447,100,0
 MONRP_50_4_5_0_110, SPEA2-normal,2,100,456833.473,11767.16773,0.60159172,0.051145317,100,0
 MONRP_50_4_5_0_110, SPEA2SC-8192,2,100,466735.0508,22844.85205,0.635462534,0.06624558,100,0
 MONRP_50_4_5_0_110, SPEA2SC-4096,2,100,131547.8294,3284.917725,0.646301817,0.051485538,100,0
 MONRP_50_4_5_0_110, SPEA2SC-2048,2,100,370847.1979,14702.63583,0.60915682,0.056364265,100,0
 MONRP_50_4_5_0_110, SPEA2SC-10000,2,100,188961.9655,8211.985575,0.633382038,0.044979411,100,0
 MONRP_50_4_5_0_110, NSGAIISC-10000,2,100,189141.0171,6335.517225,0.698665787,0.081789737,100,0
 MONRP_50_4_5_4_90, NSGAII-normal,2,100,143235.1836,2589.95215,0.73923472,0.082171436,100,0
 MONRP_50_4_5_4_90, NSGAIISC-8192,2,100,224348.8843,10967.92265,0.738337264,0.066216308,100,0
 MONRP_50_4_5_4_90, SPEA2SC-512,2,100,466403.0775,22112.9829,0.697642615,0.089185196,100,0
 MONRP_50_4_5_4_90, NSGAIISC-4096,2,100,406365.8628,11912.33585,0.697846848,0.061524047,100,0
 MONRP_50_4_5_4_90, SPEA2SC-100,2,100,371433.5022,20542.16325,0.673068738,0.067194463,100,0
 MONRP_50_4_5_4_90, NSGAIISC-1024,2,100,105918.9464,6456.87685,0.733860477,0.050810754,100,0
 MONRP_50_4_5_4_90, NSGAIISC-100,2,100,372348.0844,13874.41305,0.733796309,0.070950571,100,0
 MONRP_50_4_5_4_90, NSGAIISC-512,2,100,459127.1262,24581.6423,0.702439126,0.105173361,100,0
 MONRP_50_4_5_4_90, SPEA2SC-1024,2,100,104917.4661,4292.76045,0.675651083,0.056207694,100,0
 MONRP_50_4_5_4_90, NSGAIISC-2048,2,100,224264.7397,7437.8391,0.74913488,0.043742194,100,0
 MONRP_50_4_5_4_90, SPEA2-normal,2,100,142912.4168,4908.0945,0.663552685,0.052996632,100,0
 MONRP_50_4_5_4_90, SPEA2SC-8192,2,100,222543.3383,9398.883775,0.680307348,0.0817618,100,0
 MONRP_50_4_5_4_90, SPEA2SC-4096,2,100,399680.7957,15556.0738,0.632652361,0.069144147,100,0
 MONRP_50_4_5_4_90, SPEA2SC-2048,2,100,228184.3035,12040.89255,0.661235937,0.056608795,100,0
 MONRP_50_4_5_4_90, SPEA2SC-10000,2,100,244881.5379,11449.72993,0.692530937,0.059730578,100,0
 MONRP_50_4_5_4_90, NSGAIISC-10000,2,100,241647.5835,15177.962,0.753861282,0.057448339,100,0
 MONRP_50_4_5_4_110, NSGAII-normal,2,100,222571.9397,9320.0735,0.685998604,0.048568781,100,0
 MONRP_50_4_5_4_110, NSGAIISC-8192,2,100,237674.9294,9875.119225,0.735439918,0.073054183,100,0
 MONRP_50_4_5_4_110, SPEA2SC-512,2,100,137604.6097,4454.0441,0.66694852,0.072618599,100,0
 MONRP_50_4_5_4_110, NSGAIISC-4096,2,100,192166.9444,6872.302375,0.71010127,0.087522348,100,0
 MONRP_50_4_5_4_110, SPEA2SC-100,2,100,251314.4394,10004.47498,0.631993525,0.082498768,100,0
 MONRP_50_4_5_4_110, NSGAIISC-1024,2,100,494647.6259,28884.40795,0.672951361,0.134030712,100,0
 MONRP_50_4_5_4_110, NSGAIISC-100,2,100,250892.6155,7619.31255,0.634081194,0.050378897,100,0
 MONRP_50_4_5_4_110, NSGAIISC-512,2,100,139488.6122,7008.8074,0.757986944,0.054233484,100,0
 MONRP_50_4_5_4_110, SPEA2SC-1024,2,100,484428.5413,24121.33685,0.634223904,0.065982809,100,0
 MONRP_50_4_5_4_110, NSGAIISC-2048,2,100,126878.7413,3122.1688,0.672667914,0.100407486,100,0
 MONRP_50_4_5_4_110, SPEA2-normal,2,100,220219.9666,4121.494,0.666956494,0.051708547,100,0
 MONRP_50_4_5_4_110, SPEA2SC-8192,2,100,237568.2685,8718.313225,0.656206252,0.068680243,100,0
 MONRP_50_4_5_4_110, SPEA2SC-4096,2,100,192419.7893,8034.52165,0.68290135,0.075156593,100,0
 MONRP_50_4_5_4_110, SPEA2SC-2048,2,100,127461.6027,3997.00985,0.647625759,0.086001495,100,0
 MONRP_50_4_5_4_110, SPEA2SC-10000,2,100,502904.712,26413.49593,0.666262827,0.075561175,100,0
 MONRP_50_4_5_4_110, NSGAIISC-10000,2,100,505087.7491,19099.60818,0.687874919,0.074859486,100,0
 POM3A, NSGAII-normal,3,100,1279652.99,10948.85785,0.561088127,0.051420361,100,0
 POM3A, NSGAIISC-8192,3,100,1287484.422,15897.7825,0.574636756,0.052188587,100,0
 POM3A, SPEA2SC-512,3,100,1282903.953,12803.38473,0.524358658,0.053118544,100,0
 POM3A, NSGAIISC-4096,3,100,1287621.102,18651.32065,0.581070949,0.047148917,100,0
 POM3A, SPEA2SC-100,3,100,1278632.012,17960.89653,0.522316996,0.053678993,100,0
 POM3A, NSGAIISC-1024,3,100,1285023.215,18854.91095,0.558790799,0.061224903,100,0
 POM3A, NSGAIISC-100,3,100,1280529.539,17077.56733,0.592777698,0.065524215,100,0
 POM3A, NSGAIISC-512,3,100,1278078.343,11311.2835,0.568990822,0.072071628,100,0
 POM3A, SPEA2SC-1024,3,100,1286067.985,21150.0203,0.519166013,0.051433223,100,0
 POM3A, NSGAIISC-2048,3,100,1283148.672,12355.07535,0.564129144,0.048709369,100,0
 POM3A, SPEA2-normal,3,100,1284149.57,10334.78405,0.511921029,0.066263446,100,0
 POM3A, SPEA2SC-8192,3,100,1284890.989,10634.1947,0.550570611,0.05626918,100,0
 POM3A, SPEA2SC-4096,3,100,1283263.19,25551.33458,0.528909159,0.067591754,100,0
 POM3A, SPEA2SC-2048,3,100,1285760.008,11840.69625,0.531656154,0.030820961,100,0
 POM3A, SPEA2SC-10000,3,100,1286863.192,17084.9059,0.55513184,0.052481307,100,0
 POM3A, NSGAIISC-10000,3,100,1285556.813,11708.16165,0.592980028,0.091282601,100,0
 POM3B, NSGAII-normal,3,100,1275714.435,11304.90855,0.563580768,0.040211695,100,0
 POM3B, NSGAIISC-8192,3,100,1281172.288,26308.87125,0.599668224,0.053668185,100,0
 POM3B, SPEA2SC-512,3,100,1281717.119,16351.62103,0.50255182,0.039238578,100,0
 POM3B, NSGAIISC-4096,3,100,1275735.46,13006.8704,0.562800562,0.064128971,100,0
 POM3B, SPEA2SC-100,3,100,1282399.239,16671.83295,0.520533664,0.043762424,100,0
 POM3B, NSGAIISC-1024,3,100,1283969.566,12243.79693,0.549484356,0.05689075,100,0
 POM3B, NSGAIISC-100,3,100,1273935.012,18277.76333,0.579954693,0.049964912,100,0
 POM3B, NSGAIISC-512,3,100,1275696.822,20045.73013,0.566130092,0.06260079,100,0
 POM3B, SPEA2SC-1024,3,100,1288512.199,14026.37183,0.546390472,0.050422741,100,0
 POM3B, NSGAIISC-2048,3,100,1289459.801,13549.0756,0.558647254,0.039649075,100,0
 POM3B, SPEA2-normal,3,100,1274031.308,9929.25685,0.522496547,0.036483282,100,0
 POM3B, SPEA2SC-8192,3,100,1283780.816,9520.629,0.537317185,0.039074614,100,0
 POM3B, SPEA2SC-4096,3,100,1286852.343,8839.861275,0.565615765,0.072723243,100,0
 POM3B, SPEA2SC-2048,3,100,1287264.889,10566.4954,0.520728122,0.074123443,100,0
 POM3B, SPEA2SC-10000,3,100,1284537.28,33356.8415,0.521352288,0.053626222,100,0
 POM3B, NSGAIISC-10000,3,100,1287002.882,16703.54098,0.561222918,0.049878887,100,0
 POM3C, NSGAII-normal,3,100,927589.4635,27921.108,0.581722621,0.044776591,100,0
 POM3C, NSGAIISC-8192,3,100,919870.7886,25039.54935,0.619392073,0.056625595,100,0
 POM3C, SPEA2SC-512,3,100,938274.3136,51564.04768,0.592971592,0.040582892,100,0
 POM3C, NSGAIISC-4096,3,100,944102.5413,43358.7933,0.607459255,0.062825497,100,0
 POM3C, SPEA2SC-100,3,100,920755.1615,43218.5907,0.580424687,0.07320991,100,0
 POM3C, NSGAIISC-1024,3,100,939940.471,29929.94948,0.607960192,0.042564065,100,0
 POM3C, NSGAIISC-100,3,100,921197.8018,21800.06418,0.567515369,0.043157393,100,0
 POM3C, NSGAIISC-512,3,100,923610.1354,42732.22925,0.579504134,0.043189248,100,0
 POM3C, SPEA2SC-1024,3,100,929471.4729,22289.22308,0.575282587,0.060594603,100,0
 POM3C, NSGAIISC-2048,3,100,934647.438,50249.59453,0.586321539,0.036507761,100,0
 POM3C, SPEA2-normal,3,100,929511.5518,29045.39595,0.563571451,0.056710206,100,0
 POM3C, SPEA2SC-8192,3,100,931315.8797,47697.4966,0.604532034,0.075889037,100,0
 POM3C, SPEA2SC-4096,3,100,956222.4596,35624.60933,0.601451761,0.028766636,100,0
 POM3C, SPEA2SC-2048,3,100,935358.2458,24196.11143,0.574717221,0.06312281,100,0
 POM3C, SPEA2SC-10000,3,100,946653.9178,50132.38083,0.601096457,0.055073959,100,0
 POM3C, NSGAIISC-10000,3,100,938887.8986,55825.75738,0.579076825,0.080428447,100,0
 POM3D, NSGAII-normal,3,100,1273717.192,17118.95883,0.671573715,0.04607508,100,0
 POM3D, NSGAIISC-8192,3,100,1281540.465,20416.19985,0.703906605,0.051559685,100,0
 POM3D, SPEA2SC-512,3,100,1274364.012,12433.623,0.657577656,0.078380894,100,0
 POM3D, NSGAIISC-4096,3,100,1281251.264,23252.711,0.695419902,0.053969114,100,0
 POM3D, SPEA2SC-100,3,100,1277589.087,16549.0832,0.644607999,0.057903059,100,0
 POM3D, NSGAIISC-1024,3,100,1275173.225,12467.62443,0.681776802,0.080339576,100,0
 POM3D, NSGAIISC-100,3,100,1277492.406,12314.45165,0.675012748,0.021647473,100,0
 POM3D, NSGAIISC-512,3,100,1280751.034,15341.05338,0.682038375,0.062896787,100,0
 POM3D, SPEA2SC-1024,3,100,1282265.333,22762.7153,0.646842865,0.054673245,100,0
 POM3D, NSGAIISC-2048,3,100,1281999.122,31066.89333,0.682390719,0.050955337,100,0
 POM3D, SPEA2-normal,3,100,1275444.294,10629.92155,0.638612954,0.075175844,100,0
 POM3D, SPEA2SC-8192,3,100,1278841.807,18941.27698,0.657428364,0.069332591,100,0
 POM3D, SPEA2SC-4096,3,100,1282102.199,12756.6975,0.656025789,0.061118657,100,0
 POM3D, SPEA2SC-2048,3,100,1283068.047,17069.75243,0.659837553,0.052598376,100,0
 POM3D, SPEA2SC-10000,3,100,1276816.608,18190.63945,0.681775593,0.070972125,100,0
 POM3D, NSGAIISC-10000,3,100,1276362.885,22593.8082,0.703027613,0.065484677,100,0
 xomo_flight, NSGAII-normal,3,100,139020820.5,3146947.634,0.641300303,0.051330371,100,0
 xomo_flight, NSGAIISC-8192,3,100,138307486.5,1911855.648,0.638296368,0.046507419,100,0
 xomo_flight, SPEA2SC-512,3,100,137965093,2926089.236,0.637567238,0.037978371,100,0
 xomo_flight, NSGAIISC-4096,3,100,137753956,2337613.871,0.647864846,0.073258501,100,0
 xomo_flight, SPEA2SC-100,3,100,138575431.2,2721421.958,0.62825308,0.058814931,100,0
 xomo_flight, NSGAIISC-1024,3,100,139427589.8,3128800.064,0.651452395,0.056573243,100,0
 xomo_flight, NSGAIISC-100,3,100,138655486.9,3077521.863,0.645770382,0.047144337,100,0
 xomo_flight, NSGAIISC-512,3,100,138325695.2,2644244.72,0.636685944,0.053911288,100,0
 xomo_flight, SPEA2SC-1024,3,100,139042269.8,2667952.445,0.63800974,0.027238569,100,0
 xomo_flight, NSGAIISC-2048,3,100,137934172.5,2106350.838,0.641161603,0.050182522,100,0
 xomo_flight, SPEA2-normal,3,100,138290465.1,1458786.789,0.630873532,0.071292655,100,0
 xomo_flight, SPEA2SC-8192,3,100,137627752,3351835.629,0.637696339,0.034485133,100,0
 xomo_flight, SPEA2SC-4096,3,100,138860261.7,3792968.112,0.606814628,0.052114745,100,0
 xomo_flight, SPEA2SC-2048,3,100,138344679.3,2924895.084,0.648799363,0.044516775,100,0
 xomo_flight, SPEA2SC-10000,3,100,139913373.1,2970968.622,0.633878203,0.039319505,100,0
 xomo_flight, NSGAIISC-10000,3,100,139392798.8,2787712.958,0.652332707,0.042489713,100,0
 xomo_all, NSGAII-normal,3,100,139966733.5,2614216.207,0.658646623,0.054863154,100,0
 xomo_all, NSGAIISC-8192,3,100,139590845.6,3925588.793,0.645275531,0.07044661,100,0
 xomo_all, SPEA2SC-512,3,100,140092291.4,2362991.449,0.626096049,0.053808653,100,0
 xomo_all, NSGAIISC-4096,3,100,139797380.7,2683362.519,0.66134371,0.067662668,100,0
 xomo_all, SPEA2SC-100,3,100,140117189.9,2976450.226,0.612330262,0.0666166,100,0
 xomo_all, NSGAIISC-1024,3,100,140169965.6,1896760.499,0.649345283,0.092151432,100,0
 xomo_all, NSGAIISC-100,3,100,139614633.2,2351680.207,0.654376668,0.05578226,100,0
 xomo_all, NSGAIISC-512,3,100,139311228.2,2582423.635,0.670506164,0.041112387,100,0
 xomo_all, SPEA2SC-1024,3,100,139697193.2,1175238.73,0.611370257,0.056227764,100,0
 xomo_all, NSGAIISC-2048,3,100,138608348.8,2096987.12,0.650897062,0.054208981,100,0
 xomo_all, SPEA2-normal,3,100,139271139.6,1856790.067,0.623824805,0.037890316,100,0
 xomo_all, SPEA2SC-8192,3,100,139098288.7,2593628.492,0.632480713,0.066271724,100,0
 xomo_all, SPEA2SC-4096,3,100,139590081.7,1058778.663,0.629255722,0.046832091,100,0
 xomo_all, SPEA2SC-2048,3,100,139788843.3,1844526.338,0.641107198,0.025347183,100,0
 xomo_all, SPEA2SC-10000,3,100,139545431,2532134.285,0.631492734,0.055714932,100,0
 xomo_all, NSGAIISC-10000,3,100,138924940.8,1572809.889,0.644416779,0.045140226,100,0
 xomo_ground, NSGAII-normal,3,100,139963872.1,1989309.881,0.629241681,0.043809332,100,0
 xomo_ground, NSGAIISC-8192,3,100,138306147.6,2799685.16,0.660574584,0.037484636,100,0
 xomo_ground, SPEA2SC-512,3,100,138659450.5,3178954.371,0.632963864,0.062898314,100,0
 xomo_ground, NSGAIISC-4096,3,100,139353395.1,2670754.187,0.621072656,0.042367585,100,0
 xomo_ground, SPEA2SC-100,3,100,138365563,3297322.068,0.61761469,0.041216284,100,0
 xomo_ground, NSGAIISC-1024,3,100,138285236.2,1915223.378,0.645641254,0.050758765,100,0
 xomo_ground, NSGAIISC-100,3,100,138544827.3,2433235.297,0.670184543,0.041584176,100,0
 xomo_ground, NSGAIISC-512,3,100,139214936.2,2357427.377,0.647377895,0.066265514,100,0
 xomo_ground, SPEA2SC-1024,3,100,139354389.2,3028395.022,0.609173701,0.051165589,100,0
